content,labels
"500 கடைகள் மூடப்பட்ட பின்பு விற்பனையை அதிகரிக்க ஒரு குழு , தமிழ்நாடு முழுக்க ஆய்வுகளேல்லாம் நடத்தியுள்ளது.... பேரவலம்.... Tamil (Short form for Tamil-related content)ிராவிடமாடல்பரிதாபங்கள்",Opinionated
அழுது நாடகமாடி ஓட்டை பறிக்க வரும் திராவிடக் கும்பல் ! தமிழர்கள் விழிப்போடு இருக்க வேண்டிய தருணம் ! ‘’எங்க அப்பா ஒரு சகாப்தம்’’ அதுக்கு இப்ப என்ன பண்றது மேன் !,Opinionated
"உங்க வாக்குறுதியை நம்பி தானே ஓட்டு போட்டோம்"" பொய் வாக்குறுதி அளித்து மக்களை ஏமாற்றி ஆட்சிக்கு வந்த விடியா அரசின் முதலமைச்சரை வெளுத்து வாங்கிய ஆசிரியர். Victory or Tamil Naduிடியா_அரசு Tamil (Short form for Tamil-related content)ிருட்டு_திமுக Politics or communityாத்தானின்_ஆட்சி Dravida Munnetra Kazhagam fails Tamil Nadu By-elections or Deputyிஸ்பரிதாபங்கள் Tamil (Short form for Tamil-related content)ிராவிடமாடல்பரிதாபங்கள்",Neutral
"பாஜகவுடன் கூட்டணி சேர்ந்திருந்தால் ரூ. 500 கோடியும் 10 சீட்டும் கிடைத்திருக்கும் ஆனால் நான் சேரவில்லை... Bharatiya Janata Party Seeman, leader of Naam Tamilar Katchi Naam Tamilar Katchi (Political Party) Narendra Modi, Prime Minister of India",Positive
"Latest News Update | மாநில அரசுகள் விரும்பினால் மட்டுமே நீட் தேர்வு என்ற ராகுல் காந்தியின் தேர்தல் வாக்குறுதி பற்றி உங்கள் கருத்து என்ன ? Indian National Congress | Rahul Gandhi, Indian National Congress leader | | Indian National Developmental Inclusive Alliance | Dravida Munnetra Kazhagam (Political Party) | MK Stalin, Chief Minister of Tamil Nadu | | |",Neutral
"Mic, the symbol representing the voice of the people Tamil Nadu or Southாம்தமிழர்கட்சி பற்றி மருத்துவர் ஒருவரின் பார்வை Tamil Nadu or Southாம்தமிழர்கட்சி_சின்னம்_ஒலிவாங்கி",Sarcastic
"அம்பேத்கர் பிறந்த நாளில் ஸ்டாலின் அறிக்கை MK Stalin, Chief Minister of Tamil Nadu Dravida Munnetra Kazhagam",Opinionated
தமிழ் புத்தாண்டுக்கு யார் பேட்டி போடனும்னு எல்லாருக்கும் புரிஞ்சுருக்கு fire People or related to people்களின்_சின்னம்_ஒலிவாங்கி People or related to people்களின்_சின்னம்_மைக்,Sarcastic
"* சாதிவாரிக் கணக்கெடுப்பு நடத்தப்படும்; இடஒதுக்கீட்டுக்கான உச்சவரம்பு நீக்கப்படும் என்ற உத்திரவாதத்தை தரமுடியுமா?? ில்_சொல்லுங்க_மோடி MK Stalin, Chief Minister of Tamil Nadu",Positive
"இவனெல்லாம் ஒரு தலைவன், இவன் பின்னாலும் ஒரு கூட்டம்! முரசொலி Tamil (Short form for Tamil-related content)ிருட்டுதிமுக வின் அறிவையும் மிஞ்சிவிட்டாயடா, சைமாண்டி!",Substantiated
"Kyrgyzstan studio_microphone இன்னும் 05 ஏ நாளில் வெல்வோம் நாம் தமிழராய் - தலை நிமிர்வோம் - நாம் தமிழராய் - மைக் சின்னத்திலே நம்முடைய வாக்கு | அடைவோம் நம்முடைய இலக்கு studio_microphone Kyrgyzstan People or related to people்களின்_சின்னம்_மைக் Mic, the symbol representing the voice of the people studio_microphone studio_microphone studio_microphone studio_microphone studio_microphone studio_microphone studio_microphone studio_microphone studio_microphone",Negative
"பெண்கள் பொருளாதாரத்தில் மேம்பாடு அடைய வேண்டும் என்பதே திராவிட மாடல் அரசின் நோக்கம்! நாற்பதும் நமதே!நாடும் நமதே!! வெற்றியும் நமதே!!! Vote for India MK Stalin, Chief Minister of Tamil Nadu Udhayanidhi Stalin, Minister of Youth Welfare",Neutral
"NTK IT Wing red_circle TREND ALERT camera இன்று(13.04.2024) காலை 10 மணி முதல் 18.04.2024 வரைக்கும் கீழ்கண்ட கொத்துக்குறியை தொடர்ச்சியாகப் பயன்படுத்தி பதிவுகள் செய்து உலகம் முழுவதும் கொண்டு செல்வோம். People or related to people்களின்_சின்னம்_மைக் Mic, the symbol representing the voice of the people",Positive
பெரம்பலூரில் விரட்டி அடிக்கப்பட்ட நேரு ரெட்டியின் மகன் அருண் ரெட்டி.. fire fire fire Dravida Munnetra Kazhagam fails Tamil Nadu,Negative
"ஏன் எந்த ஊடகங்களும் திமுக வை பார்த்து கேள்வி கேட்பதில்லை? பாஜக வின் மாதிரி திமுக வின் கைப்பாவையாக செயல்படுகிறதா தமிழக ஊடகங்கள்? பாஜக நம் எதிரி தான், நம்மிடம் இருந்துக் கொண்டே நம்மை ஏமாற்றும் திமுக நம் துரோகி இல்லையா? Dravida Munnetra Kazhagam fails Tamil Nadu",Neutral
"ஸ்டாலின் செய்த துரோகம்... மக்கள் பாடம் புகட்டுவார்கள்'... அன்புமணி ராமதாஸ் கடும் கண்டனம்! MK Stalin, Chief Minister of Tamil Nadu Lok Sabha Election 2024 Tamil News Updates",Opinionated
"1,000 கோடி பணமும் முதலமைச்சர் பதவியும் தர்றேன்னு பேரம் பேசினாங்க | Seeman | NTK | Election 2024 Seeman, political leader Speech by Seeman Naam Tamilar Katchi Elections 2024 Lok Sabha Election 2024",Opinionated
தீம்கா கொத்தடிமை ஊப்பிஸ்: CAA-க்கு ஆதரவா நாங்க கையெழுத்து போடலங்க! face_with_rolling_eyes தம்பிங்க: சரி.. அப்ப எதிரா போட்ட கையெழுத்த கொண்டு வா பாப்போம்?! smiling_face_with_smiling_eyes ஊப்பிஸ்: பிம்பிளிக்கி பிளாப்பி clown_face Tamil (Short form for Tamil-related content)ிருட்டுதிமுக Tamil Nadu or Southாம்தமிழர்கட்சி_சின்னம்_ஒலிவாங்கி,Substantiated
"குனிஞ்சு கும்பிடும் போது அண்ணாமலைக்கு தெரியலையா? Trending News Update News 360 Breaking News Tamil Nadu Politics Dravida Munnetra Kazhagam MK Stalin, Chief Minister of Tamil Nadu Edappadi K. Palaniswami Edappadi K. Palaniswami All India Anna Dravida Munnetra Kazhagam All India Anna Dravida Munnetra Kazhagam Narendra Modi, Prime Minister of India Bharatiya Janata Party Lok Sabha Election 2024",Sarcastic
"திருப்பூர் மணிப்பூராக மாறிவிடும்! MK Stalin, Chief Minister of Tamil Nadu Dravida Munnetra Kazhagam (Political Party) Bharatiya Janata Party Narendra Modi, Prime Minister of India",Sarcastic
"போராடியே வாழ்க்கையை தொலைக்கும் அனைத்து தரப்பு தாய்த்தமிழ் உறவுகளே! நீங்கள் வீதியில் நின்று போராட வேண்டாம்.போராட்டக்களத்தில் உங்களுடன் நின்றவர்களுக்கு வரிசையில் நின்று மைக் சின்னத்தில்வாக்களியுங்கள்.அதிகாரம் நமதாகும்.அனைத்தும் எளிதாகும். People or related to people்களின்_சின்னம்_மைக் Mic, the symbol representing the voice of the people",Opinionated
"இன்னும் 35 லட்சம் தங்கக் கடன்கள் ரத்து செய்யப்படாமல் உள்ளன. ரத்து செய்வதாக Politics or communityெங்கல்_நாயகன் உறுதியளித்தாரே, என்ன ஆச்சு? 12,00,000 மாணவர்களுக்கு இன்னும் மடிக்கணினி கிடைக்கவில்லை. எப்போது கிடைக்கும்? ில்_சொல்லுங்க_முதல்வரே",Opinionated
red_circle தற்போது நேரலையில்..! தஞ்சாவூர் வேட்பாளர் அன்புத்தமபி ஹுமாயுன் கபீர் மற்றும் நாகை வேட்பாளர் அன்புத்தங்கை மு.கார்த்திகா ஆகியோரை ஆதரித்து இன்று (13-04-2024) திருவாரூரில் மாபெரும் பொதுக்கூட்டம். Ourுசின்னம்_ஒலிவாங்கி,Substantiated
"தண்டனை: 50 மிளகாய் கடிக்கணும் 50 சவுக்கடி வாங்கணும் மாறுங்கள் மக்களே... ""நாம் தமிழர் கட்சிக்கு"" இந்த முறை ஒரு வாய்ப்பு கொடுத்துதான் பாருங்கள். People or related to people்களின்_சின்னம்_மைக் Mic, the symbol representing the voice of the people",Negative
"தியாகி இம்மானுவேல் அவர்களின் நினைவிடத்தில் ராமநாதபுர பாராளுமன்ற வேட்பாளர் அக்கா சந்திரபிரபா வுடன் சாட்டை .. Naam Tamilar Katchi (Political Party) Mic, symbol of Naam Tamilar Katchi People or related to people்களின்_சின்னம்_ஒலிவாங்கி Politics or communityீமானின்_சின்னம்_ஒலிவங்கி",Sarcastic
"33% இட ஒதுக்கீடு செய்ததாக விளம்பரம் செய்யும் அரசுகளின் மத்தியில், இந்தியாவிலேயே 50% இட ஒதுக்கீடு செய்திருக்கும் ஒரே கட்சி நாம் தமிழர்! Seeman, political leader Ideologies of Seeman Politics or communityீமான் Naam Tamilar Katchi (Political Party)",Neutral
"Catch in today on தமிழக மக்களுக்கு துரோகம் இழைத்தவர் EPS- Sri (prefix of respect)்டாலின் மக்கள் செல்வாக்கை இழந்துவிட்டார் ஸ்டாலின்- Edappadi K. Palaniswami தேர்தல் களத்தில் தேர்ச்சி பெறுவது யார்? Edappadi K. Palaniswami MK Stalin, Chief Minister of Tamil Nadu All India Anna Dravida Munnetra Kazhagam Dravida Munnetra Kazhagam (Political Party) Indian National Congress Bharatiya Janata Party K. Annamalai, Tamil Nadu BJP President",Negative
Dravidian Governance Model sunrise மாநில உரிமைகளை காப்பாற்றிடுவோம்.,Substantiated
"*""ரூபாய் நோட்டில் காந்தி படத்தை மாற்றுங்கள்"" - சீமான் பரபரப்பு பேச்சு* Seeman, political leader",Substantiated
"red_circle LIVE | சீமான் பரப்புரை | கோயம்புத்தூர் வேட்பாளர் கலாமணி ஜெகநாதன் Seeman Seeman, political leader Naam Tamilar Katchi Coimbatore City Election Campaign Lok Sabha Election 2024 Update News 360 Link :",Opinionated
"உன் ஓட்டு எனக்கு வேணாம்.. நீ யாருக்கு வேணா ஓட்டு போடு, எனக்கு போடாத...",Substantiated
"தமிழர்களுக்கு தண்ணீர் தரமாட்டோம்னு சொல்ற காங்கிரஸ்க்கு வாக்கு செலுத்துவது.. பெற்ற பிள்ளைகளை கழுத்தை நெறித்து கொல்வதற்கு சமம்.. ~ காளியம்மாள் studio_microphone Mic, the symbol representing the voice of the people Mic, symbol of Naam Tamilar Katchi studio_microphone People or related to people்களின்_சின்னம்_ஒலிவாங்கி studio_microphone",Neutral
"மறதி தமிழ்ச்சமூகத்தை சீரழிக்கும். People or related to people்களின்_சின்னம்_மைக் studio_microphone Mic, the symbol representing the voice of the people |",Opinionated
"கோவை நாடாளுமன்றத் தொகுதி, இன்றைய பரப்புரை கவுண்டம்பாளையம் தொகுதியில் இன்று....",Substantiated
"தென்காசிக்கு மோடி என்ன செய்தார்.. மக்களே சிந்தித்து வாக்களியுங்கள்.. Tamil (Short form for Tamil-related content)ாமரையே_விடை செய்தி வெளியீடு - தேர்தல் தலைமை பணிக் குழு, தென்காசி பாராளுமன்றத் தொகுதி. Tamil (Short form for Tamil-related content)ென்காசி | | | | | | | Dravida Munnetra Kazhagam fails Tamil Nadu | | | Politics",Opinionated
"பாஜகதான் என்னுடைய பி டீம் | பாஜகவை உள்ளே விடமாட்டேன் | அண்ணாமலை ஒரு ஒட்டுச்செடி | | EVM ஐ வைத்துதான் பாஜக ஜெயிக்கிறது - சீமான் அதிரடி பேட்டிஇன்று இரவு 7.30க்கு Link: ல் வெளியாகிறது Tamil Nadu or Southாம்தமிழர் Tamil Nadu or Southாம்_தமிழர்_கட்சி Naam Tamilar Katchi (We Tamils Party) Naam Tamilar Katchi (Political Party) Seeman, leader of Naam Tamilar Katchi Speech by Seeman",Sarcastic
"உசுர குடுத்து பாடிகிட்டு இருக்கேன் குறுக்க வர்ற... face_with_tears_of_joy ச்சீமான்ன்... Seeman, leader of Naam Tamilar Katchi Naam Tamilar Katchi (Political Party)",Sarcastic
"முடிந்தால் என்னை தூக்கி உள்ள வைத்துப் பாரு? சவால் விடுத்த சீமான் Seeman, leader of Naam Tamilar Katchi | Naam Tamilar Katchi (Political Party) | Indian Parliament Election Naam Tamilar Katchi (We Tamils Party) Indian General Elections 2024 Election Campaign Activities Lok Sabha Election 2024 MK Stalin, Chief Minister of Tamil Nadu Narendra Modi, Prime Minister of India Elections Dravida Munnetra Kazhagam Bharatiya Janata Party Edappadi K. Palaniswami, AIADMK leader",Opinionated
"People or related to people்களின்_சின்னம்_மைக் Mic, the symbol representing the voice of the people கனிம வளங்கள் யாரு யாரால் கொள்ளை அடிக்க பட்டது ? Tamil Nadu-relatedாசிச_பாஜக Tamil (Short form for Tamil-related content)ிருட்டு_திமுக ிமைஅதிமுக Politics or communityெத்துபோன_காங்கிரஸ்",Positive
இயற்கைக்கு மாறானது அனைத்தும் தவறு,None of the above
"மாற்றத்தை நோக்கி நாம் தமிழர் கட்சி சட்டமன்ற உறவுகள் partying_face partying_face partying_face Naam Tamilar Katchi Seeman, political leader Ideologies of Seeman Tamil Nationalism",Positive
Breaking்றைவிரலால்_ஓங்கிஅடிப்போம் இது தஞ்சையில் நடந்த படப்பிடிப்பு clapper_board அந்த கைப்பிடி வைத்த கப் hot_beverage பார்த்தாலே சிரிப்பு அடக்க முடியவில்லை. DMK Fails Dravida Munnetra Kazhagam fails Tamil Nadu Victory or Tamil Naduெல்லட்டும்_இரட்டைஇலை Tamil or related contentாஞ்சிபுரம்_மாவட்டகழகம் Tamil Naduிழ்நாடு_காப்போம் Tamil Naduிழர்_உரிமை_மீட்போம் ்டைஇலை seedling seedling seedling,Sarcastic
உனக்கு வெட்கமே இல்லையா man_facepalming_light_skin_tone man_facepalming_light_skin_tone யாரை யாரோடு compare பண்ணுகிற face_with_tears_of_joy Dravida Munnetra Kazhagam fails Tamil Nadu,Opinionated
"பாஜக மீண்டும் ஆட்சிக்கு வந்தால் திருப்பூர் மணிப்பூராகிவிடும்.. எச்சரித்த முதல்வர் முக ஸ்டாலின்.. MK Stalin, Chief Minister of Tamil Nadu Prime Minister Modi Dravida Munnetra Kazhagam (Political Party) Bharatiya Janata Party Lok Sabha Election 2024",Sarcastic
தேனி தொகுதி வேட்பாளர்களின் விவரங்கள் உங்களுக்கு தெரியுமா? Video link: Naam Tamilar Katchi (Political Party) Dravida Munnetra Kazhagam All India Anna Dravida Munnetra Kazhagam,Opinionated
திராவிட ஆட்சியில் சட்டம் ஒழுங்கு சீர்குலைந்து உள்ளது. sweat_droplets 9வகுப்பு படிக்கும் மாணவன் கஞ்சா போதையில் இந்த வெறிச் செயலை செய்துள்ளது தெரியவந்துள்ளது. செல்போன் திருடியதும் இல்லாமல் இருவரையும் கத்தியால் சரமாரியாக தலையில் குத்தியுள்ளான். Victory or Tamil Naduிடியா_அரசு Dravida Munnetra Kazhagam fails Tamil Nadu Tamil (Short form for Tamil-related content)ிராவிடமாடல்பரிதாபங்கள்,Positive
Naam Tamilar Katchi (Political Party) மேல் பயம்,Sarcastic
"தமிழ்நாட்டில் ஒன்றரை கோடி வட இந்தியர்கள் வந்துள்ளனர் Naam Tamilar Katchi Naam Tamilar Katchi Seeman, political leader Politics or communityீமானின்_சின்னம்_ஒலிவாங்கி_மைக் Mic, symbol of Naam Tamilar Katchi Tamil Naduிழ்நாட்டுக்கு_வேண்டாம்_அதிமுக_பிஜேபி_காங்கிரஸ்_திமுக Say No to AIADMK, BJP, Congress, DMK",Positive
"பாஜகவுக்கு 50 ஓட்டுனா, தாமரை சின்னத்துக்கு 80 ஓட்டு வரும் Dravida Munnetra Kazhagam All India Anna Dravida Munnetra Kazhagam K. Annamalai, Tamil Nadu BJP President Edappadi K. Palaniswami, Leader of AIADMK Narendra Modi, Prime Minister of India Bharatiya Janata Party",Substantiated
"பூமராங்"" ஆன சனாதன சர்ச்சை... இந்தி பெல்ட்டில் லட்டு போல் சான்ஸ்.. கையை பிசையும் INDIA கூட்டணி rolling_on_the_floor_laughing rolling_on_the_floor_laughing A team , B team லாம் இல்ல தான்டா .... ்குறி_திமுக rolling_on_the_floor_laughing rolling_on_the_floor_laughing Tamil (Short form for Tamil-related content)ிருட்டு_திமுக Politics or communityாத்தானின்_ஆட்சி Dravida Munnetra Kazhagam fails Tamil Nadu By-elections or Deputyிஸ்பரிதாபங்கள் Tamil (Short form for Tamil-related content)ிராவிடமாடல்பரிதாபங்கள்",Sarcastic
எடப்பாடி சட்டமன்றத்தில் இன்று!! என் மண் என் மக்கள் யாத்திரை நாயகன் திரு அண்ணாமலை Ex IPS அவர்கள் அழைக்கிறார் வாரீர்! வாரீர்!!. Edappadi K. Palaniswami,Positive
"திருவரங்கம் தெற்கு தொகுதி சார்பாக 2024 பாராளுமன்றத் தேர்தலுக்கான திண்ணைப்பரப்புரை &amp; வாகனப் பரப்புரை இன்று காலை முதல் இரவு வரை மணிகண்டம் தெற்கு ஒன்றிய அனைத்து ஊராட்சிகளிலும் மிகச் சிறப்பாக நடைபெற்றது. People or related to people்களின்_சின்னம்_மைக் Mic, the symbol representing the voice of the people",Sarcastic
உரலுக்கு உளக்கை தான் பொருந்தும்,None of the above
"கூட்டணில இருந்துகிட்டே ஜெ.வுக்கு எதிரா பேசுவீங்களா? பொங்கி எழுந்த அதிமுக.. Full video link : K. Annamalai, Tamil Nadu BJP President Edappadi K. Palaniswami, Leader of AIADMK Edappadi K. Palaniswami All India Anna Dravida Munnetra Kazhagam Bharatiya Janata Party Narendra Modi, Prime Minister of India",Opinionated
"Just In News சீமான் அண்ணனுக்கு சின்னமும் இல்லை, ஓட்டும் இல்லை - பாஜக மாநில தலைவர் அண்ணாமலை Seeman, leader of Naam Tamilar Katchi K. Annamalai, Tamil Nadu BJP President Bharatiya Janata Party Naam Tamilar Katchi (Political Party) Lok Sabha Election 2024 |",Negative
"மாதம் 1000 ருபாய் அரசு கொடுக்கும் பணம் எங்கிருந்து வருது? Seeman, political leader Politics or communityீமான் Naam Tamilar Katchi (Political Party) Politics Tamil News",Neutral
"|| தமிழ்நாட்டு மக்கள் நலமாக இல்லையா? All India Anna Dravida Munnetra Kazhagam Edappadi K. Palaniswami, Leader of AIADMK Edappadi K. Palaniswami MK Stalin, Chief Minister of Tamil Nadu Tamil News",Opinionated
இருக்க வேண்டியே இடத்தில் தான் இருக்கிறது Dravida Munnetra Kazhagam fails Tamil Nadu Breaking்றைவிரலால்_ஓங்கிஅடிப்போம் Victory or Tamil Naduெல்லட்டும்_இரட்டைஇலை seedling seedling victory_hand_light_skin_tone victory_hand_light_skin_tone flexed_biceps_light_skin_tone flexed_biceps_light_skin_tone,Positive
யோசிச்சு வேற பாக்கணுமாம் face_with_raised_eyebrow ... வந்தவங்களுக்கு வரிசைல விட்டு காசு குடுக்காம இங்க என்னடா வேலை smirking_face Dravida Munnetra Kazhagam fails Tamil Nadu,Sarcastic
"பசியும் பஞ்சமும் வந்தால், நாம் தேடுவது நீரும் சோறும். அப்போது முதலில் மரணிப்பது சாதியும் மதமும். அதை உணராதவர்கள் ஒரு பிணம். இதனை உணராத அரசு ஒரு தரிசு. இன்று நொய்யல் ஆற்றின் நிலை என்ன? அதை சார்ந்த மக்களும் வேளாண் நிலங்களின் நிலைமை? Naam Tamilar Katchi (Political Party) Politics or communityீமான்_சின்னம்_ஒலிவாங்கி",Neutral
என்ன பண்றாங்க ?? கொசு வெரட்டுறாங்களா ?? சனாதனம் / திருட்டுதிமுக,Sarcastic
"விஷம் குடித்து செத்துப்போ- சீமான்! Seeman, political leader Mic, symbol of Naam Tamilar Katchi Naam Tamilar Katchi Tamil Nadu, Indian State Politics or communityீமானின்_சின்னம்_ஒலிவாங்கி Tamil Nadu or Southாம்தமிழர்​ Tamil Naduிழர்​ Politics or communityீமான்",Positive
"கடவுள் வேடம் அணிந்து தான் பிச்சை எடுக்கின்றார்களே தவிர, பெரியார் வேடம் அனிந்து யாரும் பிச்சை எடுப்பது இல்லை.",Sarcastic
"பாஜக-வின் பெயரை சொல்லி கண் சிவந்து கொதித்த சீமான் அந்த ஒரு வார்த்தை.. காதை கிழித்த விசில் Seeman, political leader | Bharatiya Janata Party | Naam Tamilar Katchi",Positive
"அதானி குடும்பத்தை மட்டுமே வாழவைத்த மோடி! Udhayanidhi Stalin, Minister of Youth Welfare Politics or communityின்னவர் Tamil (Short form for Tamil-related content)ிராவிடமாடல் Dravidian Governance Model Vote for DMK .....",Opinionated
உக்ரைனுக்கே பஸ் விட்டவனுங்க மேல பஸ்ச ஏத்தியாச்சு beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes handshake handshake handshake Dravida Munnetra Kazhagam fails Tamil Nadu,Sarcastic
"உண்-மைக்கு நேர்-மைக்கு வலி-மைக்கு எளி-மைக்கு செழு-மைக்கு மேன்-மைக்கு தோழ-மைக்கு தொன்-மைக்கு *எனச் சகலமும் காண ""மைக்"" சின்னத்தில் வாக்களியுங்கள்!!* நேற்று மன்னார்குடியில் அண்ணன் பரப்புரை Ourுசின்னம்_மைக்",Opinionated
"இவரெல்லாம் எப்படி ஒரு கட்சியின் தலைவரானார்? ராணுவ ரகசியம் என்பது வாங்கும் தளவாடங்களில் இல்லை. அதனை செயல்படுத்தும வீரர்களிடமுள்ளது. இந்த கட்சியை நம்பி வாக்களிக்கும் மக்கள் பாவம். Seeman, leader of Naam Tamilar Katchi Naam Tamilar Katchi (Political Party)",Opinionated
மதிப்பு மிக்க தலைவர் folded_hands All India Anna Dravida Munnetra Kazhagam AIADMK Victory or Tamil Naduாக்களிப்பீர்_இரட்டைஇலைக்கே Athigam (Victory)ிமுக ்டைஇலை Breaking்றைவிரலால்_ஒங்கிஅடிப்போம்,Positive
"""அவங்க வீட்லயே ஓட்டு போட மாட்டாங்க""..முதல்வர் ஸ்டாலின் முதல் அண்ணாமலை வரை..விளாசி எடுத்த சீமான் Seeman, political leader Speech by Seeman Tamil Nadu, Indian State All India Anna Dravida Munnetra Kazhagam Dravida Munnetra Kazhagam K. Annamalai, Tamil Nadu BJP President Bharatiya Janata Party",Negative
"கவனம் ! People or related to people்களின்_சின்னம்_மைக் People or related to people்களின்_சின்னம்_ஒலிவாங்கி Ourுசின்னம்_ஒலிவாங்கி studio_microphone studio_microphone Politics or communityீமானின்_சின்னம்_ஒலிவாங்கி Mic, symbol of Naam Tamilar Katchi Politics or communityீமான்_வந்தா_நல்லாருக்கும்",Neutral
"நம்ம முதல்வர் உருப்படியாக செஞ்சது என்ன கிளாம்பாக்கம் பேருந்து நிலையம்மோ thinking_face thinking_face thinking_face Dravida Munnetra Kazhagam Alliance Dravida Munnetra Kazhagam fails Tamil Nadu Dravida Munnetra Kazhagam Alliance Bharatiya Janata Party Annamalai for Coimbatore Coimbatore, Tamil Nadu City",Neutral
"நாடாளுமன்றத் தேர்தல் - 2024 நாம் தமிழர் கட்சியின் Victory or Tamil Naduேலூர் நாடாளுமன்ற வேட்பாளர் பொறியாளர் திரு.மகேஷ் ஆனந்த் அவர்களை ஆதரித்து Victory or Tamil Naduாணியம்பாடி தொகுதி Tamil (Short form for Tamil-related content)ிருப்பத்தூர் கிழக்கு ஒன்றியத்தில் பரப்புரை. Mic, the symbol representing the voice of the people People or related to people்களின்_சின்னம்_மைக்",Sarcastic
கோவை நாடாளுமன்ற நாம் தமிழர் கட்சி வெற்றி வேட்பாளர் ம.கலாமணி ஜெகநாதன் அவர்கள் கோவை வடக்கு தொகுதி வாகன பேரணி பிரச்சாரம்.,Positive
"எங்கள் கல்லுக்கூட்டம் பேரூராட்சிக்கு உட்பட்ட ஊற்றுக்குழி பகுதியில் (என் அம்மா ஊர்) நாம் தமிழர் கட்சியின் குமரி நாடாளுமன்றத் தொகுதி வேட்பாளர் அக்கா மரிய ஜெனிபர் அவர்களை பூங்கொத்து கொடுத்து என் பெரியம்மாவும் என் மருமகளும் வரவேற்றனர். smiling_face_with_heart-eyes Mic, the symbol representing the voice of the people",Positive
திருட்டு இரயில் வந்தவர்களுக்கு பல ஆயிரம் கோடி சொத்து.... ஊழலின் ஊற்று.. Tamil (Short form for Tamil-related content)ிருட்டு_திமுக Politics or communityாத்தானின்_ஆட்சி Tamil (Short form for Tamil-related content)ிருட்டு_திராவிடம் By-elections or Deputyிஸ்பரிதாபங்கள் Tamil (Short form for Tamil-related content)ிராவிடமாடல்பரிதாபங்கள் Dravida Munnetra Kazhagam fails Tamil Nadu Politics or communityாத்தான்_செத்தொழிந்தநாள்,Opinionated
"“பாஜக கூறுவது பொய்க்கணக்கு” Dravida Munnetra Kazhagam (Political Party) | MK Stalin, Chief Minister of Tamil Nadu | | | Prime Minister Modi | | | | | | | |",Opinionated
"அறநிலைய துறையும், Bharatiya Janata Party அலறல்களும் exclamation_question_mark Dravida Munnetra Kazhagam (Political Party) Vote for India",Negative
சனாதனத்தை அழிப்போம் னு சொன்ன Dravida Munnetra Kazhagam (Political Party) க்கு ஓட்டு போட்டால் enraged_face நாளை உங்க குழந்தைகளின் சாதி சான்றிதழில் ஹிந்து வன்னியர் நாடார் நாயுடு செட்டியார் வெள்ளாளர் போன்ற சாதிகளை போட கூடாதுனு தடை போடுவர் மதம் மாற சொல்லுவர் சிந்தியுங்கள் உங்க ஓட்டு Tamil (Short form for Tamil-related content)ாமரை Politics or communityைக்கிள் Tamil Nadu or related to Tamilாம்பழம் ாப்பழம்,Opinionated
"பள்ளி நிர்வாகியும்,திமுக கவுன்சிலருமான பக்கிரிசாமி போக்சோ சட்டத்தின் கீழ் காவல்துறையினர் வழக்குப்பதிவு மற்றும் கைது செய்யப்பட்டனர். Tamil Nadu-relatedாலியல்திமுக ாசதிமுக Tamil (Short form for Tamil-related content)ிருட்டு_திமுக Politics or communityாத்தானின்_ஆட்சி Dravida Munnetra Kazhagam fails Tamil Nadu By-elections or Deputyிஸ்பரிதாபங்கள் Tamil (Short form for Tamil-related content)ிராவிடமாடல்பரிதாபங்கள்",Neutral
திராவிட திருடர்கள் டோட்டல் டேமேஜ் Tamil (Short form for Tamil-related content)ிமுக_நாட்டுக்கும்_வீட்டுக்கும்_கேடு Dravida Munnetra Kazhagam fails Tamil Nadu DMK Fails,Opinionated
"கழகத்தின் வெற்றியை எந்தக் கொம்பனாலும் தடுக்க முடியாது. sunrise_over_mountains sunrise_over_mountains MK Stalin, Chief Minister of Tamil Nadu Dravida Munnetra Kazhagam (Political Party)",Opinionated
"அன்பு தலைவர் ராகுல் காந்தி அவர்கள் மற்றும் தமிழ்நாடு முதல்வர் மு.க.ஸ்டாலின் அவர்கள் இந்தியா கூட்டணி வேட்பாளர்களை ஆதரித்து சிறப்புரை ஆற்றிய மாபெரும் பொதுக்கூட்டம்‌ கோவையில் நடைபெற்றது. Vote for India Rahul Gandhi, Indian National Congress leader MK Stalin, Chief Minister of Tamil Nadu Indian National Developmental Inclusive Alliance Indian Parliament Election 2024",Substantiated
"""அன்பிற்கும் உண்டோ அடைக்கும்தாழ்"" - கோவையில் சாலையை கடந்து பேக்கரிக்குச் சென்று முதலமைச்சர் மு.க.ஸ்டாலினுக்கு இனிப்பு வாங்கிய காங்கிரஸ் எம்.பி. ராகுல்காந்தி.! Rahul Gandhi, Indian National Congress leader MK Stalin, Chief Minister of Tamil Nadu Coimbatore, Tamil Nadu City",Positive
"இந்திய மக்களின் ஆத்மாவாக இருப்பது அரசியலமைப்புச் சட்டம் தான். -இளம் தலைவர் ராகுல் காந்தி அவர்கள் Vote for India Rahul Gandhi, Indian National Congress leader MK Stalin, Chief Minister of Tamil Nadu DMK IT Wing No Vote for BJP | | | |",Opinionated
"நாம் தமிழர் கட்சி ஆட்சிக்கு வந்தால் மீனவர்களுக்கு அரசு சம்பளம்.. தூத்துக்குடியில் சீமான் பேச்சு Seeman, leader of Naam Tamilar Katchi Naam Tamilar Katchi (We Tamils Party)",Negative
